Day,Close,Open,Range,MA-20,MA-50,Lag
2647,0.2393944412469864,0.2402977218292695,0.0084261990464728,0.2264392890036105,0.2493857315182685,0.2404477745294571
2648,0.2425543516874313,0.2408994416315683,0.0118868451884318,0.2271314203739166,0.2480796682834624,0.2393944412469864
2649,0.2402977347373962,0.2437583768605533,0.0088778649265627,0.2283426873385906,0.2468398201465606,0.2425543516874313
2650,0.2366862744092941,0.2392444646513471,0.0072221017037551,0.2293884672224521,0.2456932500004768,0.2402977347373962
2651,0.2366862744092941,0.2392444646513471,0.0072221017037551,0.2293884672224521,0.2456932500004768,0.2402977347373962
2652,0.2366862744092941,0.2392444646513471,0.0072221017037551,0.2293884672224521,0.2456932500004768,0.2402977347373962
2653,0.2336763590574264,0.2399960065169332,0.0118868375503757,0.2297721505165099,0.2443179559707641,0.2366862744092941
2654,0.2234453558921814,0.2363854736189272,0.0154974794497518,0.2293358005583285,0.242605630159378,0.2336763590574264
2655,0.2211879044771194,0.222692844615594,0.0070721312989975,0.2289144866168498,0.2409655371308326,0.2234453558921814
2656,0.2211879044771194,0.2204354469639079,0.0085770463254205,0.228839237242937,0.2402372753620147,0.2211879044771194
2657,0.2219403982162475,0.2216395809354396,0.0084262237656482,0.2290649339556693,0.2395270603895187,0.2211879044771194
2658,0.2219403982162475,0.2216395809354396,0.0084262237656482,0.2290649339556693,0.2395270603895187,0.2211879044771194
2659,0.2219403982162475,0.2216395809354396,0.0084262237656482,0.2290649339556693,0.2395270603895187,0.2211879044771194
2660,0.2219403982162475,0.2216395809354396,0.0084262237656482,0.2290649339556693,0.2395270603895187,0.2211879044771194
2661,0.2114076316356659,0.2180280981211378,0.0075229183571302,0.2291100971400737,0.2386844396591186,0.2219403982162475
2662,0.2178772836923599,0.2136641840634514,0.0091786819747198,0.2289144843816756,0.2378448179364204,0.2114076316356659
2663,0.213363379240036,0.2139658425778325,0.0046647402042041,0.2282749757170676,0.2369540497660636,0.2178772836923599
2664,0.2163732349872589,0.2183289621433456,0.0063196505475923,0.22758284881711,0.2363010185956955,0.213363379240036
2665,0.2163732349872589,0.2183289621433456,0.0063196505475923,0.22758284881711,0.2363010185956955,0.213363379240036
2666,0.2163732349872589,0.2183289621433456,0.0063196505475923,0.22758284881711,0.2363010185956955,0.213363379240036
2667,0.2162223905324936,0.2148682982204825,0.0057171865731726,0.2271088749170303,0.2354914954304695,0.2163732349872589
2668,0.215620756149292,0.2168240254512963,0.0055671922664362,0.2266123205423354,0.2344713190197944,0.2162223905324936
2669,0.2150191217660904,0.215770750731846,0.0067704615768729,0.2263866245746612,0.2336377304792404,0.215620756149292
2670,0.2127617001533508,0.2136641519247431,0.0058680082582452,0.2256117075681686,0.2327951103448867,0.2150191217660904
2671,0.2132133245468139,0.2126108613796354,0.0043630929507494,0.224528344720602,0.2317779499292373,0.2127617001533508
2672,0.2132133245468139,0.2126108613796354,0.0043630929507494,0.224528344720602,0.2317779499292373,0.2127617001533508
2673,0.2132133245468139,0.2126108613796354,0.0043630929507494,0.224528344720602,0.2317779499292373,0.2127617001533508
2674,0.2181789427995681,0.2127617204493632,0.0073729239449037,0.2235428132116794,0.2305019864439964,0.2132133245468139
2675,0.2226928919553756,0.219232249617105,0.0069212846765412,0.2226550690829754,0.229535989165306,0.2181789427995681
2676,0.2260026931762695,0.2210371353376782,0.0085761946047364,0.2219854816794395,0.2287806314229964,0.2226928919553756
2677,0.2193822562694549,0.2219404721673944,0.0048155893027767,0.2208268769085407,0.2279560601711273,0.2260026931762695
2678,0.2237461805343628,0.2199838668281818,0.0063196755126704,0.219999299198389,0.2269238513708114,0.2193822562694549
2679,0.2237461805343628,0.2199838668281818,0.0063196755126704,0.219999299198389,0.2269238513708114,0.2193822562694549
2680,0.2237461805343628,0.2199838668281818,0.0063196755126704,0.219999299198389,0.2269238513708114,0.2193822562694549
2681,0.2234453558921814,0.2220904097117133,0.0076737676768777,0.2193372532725334,0.2261233627796172,0.2237461805343628
2682,0.2202854752540588,0.2166739855992802,0.006319673712978,0.218667709082365,0.2250430047512054,0.2234453558921814
2683,0.224648579955101,0.2210371148261838,0.0078245899921003,0.218727870285511,0.2241612520813941,0.2202854752540588
2684,0.2211879044771194,0.2272067609971612,0.0096303211043762,0.218727870285511,0.2238813838362693,0.224648579955101
2685,0.2214887291193008,0.2180280874014365,0.0055680451557139,0.2187429115176201,0.2238001215457916,0.2211879044771194
2686,0.2214887291193008,0.2180280874014365,0.0055680451557139,0.2187429115176201,0.2238001215457916,0.2211879044771194
2687,0.2214887291193008,0.2180280874014365,0.0055680451557139,0.2187429115176201,0.2238001215457916,0.2211879044771194
2688,0.2181789427995681,0.2166740025606243,0.0064704971994768,0.218554838746786,0.223661695420742,0.2214887291193008
2689,0.218328982591629,0.2195330808221119,0.0090278362855341,0.2189009062945842,0.2235383036732673,0.2181789427995681
2690,0.2132133245468139,0.2156206911226785,0.0079745571633546,0.2186677083373069,0.2234480229020118,0.218328982591629
2691,0.2151691019535064,0.213363369418937,0.0081253820566558,0.2187579944729804,0.2231771704554557,0.2132133245468139
2692,0.2111068367958068,0.2160723943624282,0.0061696555546554,0.2184946745634078,0.2230778592824935,0.2151691019535064
2693,0.2111068367958068,0.2160723943624282,0.0061696555546554,0.2184946745634078,0.2230778592824935,0.2151691019535064
2694,0.2111068367958068,0.2160723943624282,0.0061696555546554,0.2184946745634078,0.2230778592824935,0.2151691019535064
2695,0.2071945667266845,0.2102035688318006,0.0067713031649254,0.2180432833731174,0.2229063370823859,0.2111068367958068
2696,0.2058404088020324,0.209150227193977,0.0090286733923382,0.2175542660057544,0.2225030913949012,0.2071945667266845
2697,0.2044863998889923,0.2037339421222705,0.0066204681699783,0.2170276299118995,0.2219493722915649,0.2058404088020324
2698,0.21231010556221,0.2050880037453968,0.0096302977869404,0.2170050501823424,0.2216032907366752,0.2044863998889923
2699,0.218328982591629,0.2144166992150908,0.0102319596280784,0.2172608330845832,0.2215160125494003,0.21231010556221
2700,0.218328982591629,0.2144166992150908,0.0102319596280784,0.2172608330845832,0.2215160125494003,0.21231010556221
2701,0.218328982591629,0.2144166992150908,0.0102319596280784,0.2172608330845832,0.2215160125494003,0.21231010556221
2702,0.2222412675619125,0.2189306189278618,0.0081254093065214,0.2174639493227004,0.2216123086214065,0.218328982591629
2703,0.2281092256307602,0.2290125061765249,0.0070712527751125,0.2177347660064696,0.2219644057750701,0.2222412675619125
2704,0.2190813571214676,0.2235952735484098,0.018508159769538,0.2173886992037295,0.2219102421402931,0.2281092256307602
2705,0.21231010556221,0.2138150208690755,0.0060188325296058,0.2170350916683673,0.2216333732008933,0.2190813571214676
2706,0.2157706767320633,0.2106551265508477,0.006319647769634,0.2166363164782523,0.2213444712758064,0.21231010556221
2707,0.2157706767320633,0.2106551265508477,0.006319647769634,0.2166363164782523,0.2213444712758064,0.21231010556221
2708,0.2157706767320633,0.2106551265508477,0.006319647769634,0.2166363164782523,0.2213444712758064,0.21231010556221
2709,0.2190813571214676,0.2145674406945253,0.0094794731058917,0.2164181165397166,0.2212120610475539,0.2157706767320633
2710,0.2211879044771194,0.2177272628745079,0.0093286500288786,0.2164632380008697,0.2211247822642326,0.2190813571214676
2711,0.2238960713148117,0.220134612736285,0.0072220999144878,0.2164256125688552,0.2212120428681373,0.2211879044771194
2712,0.2210371345281601,0.2260026923485656,0.0099311407528687,0.2164180740714072,0.2210675847530364,0.2238960713148117
2713,0.232021614909172,0.2210371960664976,0.012940146432583,0.2169447183609008,0.221010405421257,0.2210371345281601
2714,0.232021614909172,0.2210371960664976,0.012940146432583,0.2169447183609008,0.221010405421257,0.2210371345281601
2715,0.232021614909172,0.2210371960664976,0.012940146432583,0.2169447183609008,0.221010405421257,0.2210371345281601
2716,0.234880581498146,0.2339781293943748,0.0105327764793069,0.2177798002958297,0.2209502255916595,0.232021614909172
2717,0.2323222458362579,0.2342788005536913,0.013842562473531,0.2184794634580612,0.2207877150177955,0.234880581498146
2718,0.2404477745294571,0.2330748485730047,0.0133909307103869,0.2198411859571933,0.2208087816834449,0.2323222458362579
2719,0.2418018579483032,0.2405985885219223,0.0078237373653319,0.2211728237569331,0.2207937318086623,0.2404477745294571
2720,0.2461658269166946,0.2398461751648899,0.0091786853275094,0.2229257732629775,0.2209110936522483,0.2418018579483032
2721,0.2461658269166946,0.2398461751648899,0.0091786853275094,0.2229257732629775,0.2209110936522483,0.2418018579483032
2722,0.2461658269166946,0.2398461751648899,0.0091786853275094,0.2229257732629775,0.2209110936522483,0.2418018579483032
2723,0.2541403770446777,0.2482723666112259,0.0154983348319323,0.2252730637788772,0.221260175704956,0.2461658269166946
2724,0.2542910873889923,0.2520336899655158,0.0091786799289987,0.2276955977082252,0.2216724702715873,0.2541403770446777
2725,0.2591058909893036,0.2569993410716715,0.0093295054317654,0.2304265722632407,0.2223856809735298,0.2542910873889923
2726,0.2407485991716385,0.2548928418881784,0.019410618558845,0.2318484969437121,0.2227768948674201,0.2591058909893036
2727,0.2383412718772888,0.2408994630625322,0.0102319360428251,0.2328491114079952,0.2231199622154235,0.2407485991716385
2728,0.2383412718772888,0.2408994630625322,0.0102319360428251,0.2328491114079952,0.2231199622154235,0.2407485991716385
2729,0.2383412718772888,0.2408994630625322,0.0102319360428251,0.2328491114079952,0.2231199622154235,0.2407485991716385
2730,0.2281092256307602,0.2368362416192448,0.0115860232204922,0.2331425093114375,0.2232433387637138,0.2383412718772888
2731,0.235332190990448,0.2305166276421955,0.0114360306669907,0.2335036575794219,0.2237218299508094,0.2281092256307602
2732,0.2345797419548034,0.2332256495781608,0.0118868427482018,0.2342785768210887,0.2240558791160583,0.235332190990448
2733,0.2452625334262848,0.2392445280929216,0.0094795022544946,0.2359261982142924,0.2246938621997833,0.2345797419548034
2734,0.2399961501359939,0.2442092509635455,0.0072221034052147,0.237137471884489,0.2251663205027579,0.2452625334262848
2735,0.2399961501359939,0.2442092509635455,0.0072221034052147,0.237137471884489,0.2251663205027579,0.2452625334262848
2736,0.2399961501359939,0.2442092509635455,0.0072221034052147,0.237137471884489,0.2251663205027579,0.2452625334262848
2737,0.2354821264743805,0.2436075071030722,0.0102319300991796,0.2379575103521346,0.2255515152215957,0.2399961501359939
2738,0.2297649085521698,0.2339780068932663,0.011134380273598,0.2383863605558872,0.2258343982696533,0.2354821264743805
2739,0.2336763590574264,0.2302157181197264,0.0067713127322447,0.2388753749430179,0.22620754301548,0.2297649085521698
2740,0.2460149824619293,0.2392445195297132,0.0103819289614202,0.2401242673397063,0.2268726086616515,0.2336763590574264
2741,0.2408993393182754,0.2421026084121943,0.0060180028650405,0.2405681535601615,0.2274263289570808,0.2460149824619293
2742,0.2408993393182754,0.2421026084121943,0.0060180028650405,0.2405681535601615,0.2274263289570808,0.2460149824619293
2743,0.2408993393182754,0.2421026084121943,0.0060180028650405,0.2405681535601615,0.2274263289570808,0.2460149824619293
2744,0.2402977347373962,0.2412001866703747,0.0064696439309118,0.240839011222124,0.2278687047958374,0.2408993393182754
2745,0.2318715453147888,0.2384920125378175,0.0094794748484448,0.2408164761960506,0.2280522778630256,0.2402977347373962
2746,0.2365354746580124,0.234729741880073,0.0061688273515285,0.2406208612024784,0.2282629334926605,0.2318715453147888
2747,0.2365354746580124,0.234729741880073,0.0061688273515285,0.2406208612024784,0.2282629334926605,0.2318715453147888
2748,0.2332256287336349,0.2375887228130982,0.0070712785907046,0.240192049741745,0.2285398009419441,0.2365354746580124
2749,0.2332256287336349,0.2375887228130982,0.0070712785907046,0.240192049741745,0.2285398009419441,0.2365354746580124
2750,0.2332256287336349,0.2375887228130982,0.0070712785907046,0.240192049741745,0.2285398009419441,0.2365354746580124
2751,0.228410005569458,0.2392444244639872,0.0164007562604417,0.2393042586743831,0.228633077442646,0.2332256287336349
2752,0.2281092256307602,0.2287116888938528,0.0036114647875621,0.2380027011036873,0.2287263548374175,0.228410005569458
2753,0.2252502590417862,0.2284100844788825,0.0103819284227494,0.236550659686327,0.2288256505131721,0.2281092256307602
2754,0.2201347351074218,0.2261535945095327,0.0082762330226655,0.2346021018922329,0.2287353736162185,0.2252502590417862
2755,0.2249494642019271,0.2204355457965374,0.0100811371740357,0.2338121451437473,0.2288106048107147,0.2201347351074218
2756,0.2249494642019271,0.2204355457965374,0.0100811371740357,0.2338121451437473,0.2288106048107147,0.2201347351074218
2757,0.2249494642019271,0.2204355457965374,0.0100811371740357,0.2338121451437473,0.2288106048107147,0.2201347351074218
2758,0.2219403982162475,0.2247994054305379,0.0042130993267978,0.2329921014606952,0.2288196381926536,0.2249494642019271
2759,0.2299150377511978,0.221940476552963,0.0108335694216485,0.2330823920667171,0.2290543600916862,0.2219403982162475
2760,0.233074814081192,0.2302158064622754,0.0061688268739753,0.2329695232212543,0.2293492767214774,0.2299150377511978
2761,0.2285608649253845,0.2333755988230275,0.0081253813883632,0.2326685793697834,0.2296562275290488,0.233074814081192
2762,0.2225419580936432,0.2278083561910806,0.0075237702472726,0.2315325506031513,0.2298036846518516,0.2285608649253845
2763,0.2225419580936432,0.2278083561910806,0.0075237702472726,0.2315325506031513,0.2298036846518516,0.2285608649253845
2764,0.2225419580936432,0.2278083561910806,0.0075237702472726,0.2315325506031513,0.2298036846518516,0.2285608649253845
2765,0.2234453558921814,0.2228428674059743,0.0073729503387535,0.2307050108909606,0.2300504550337791,0.2225419580936432
2766,0.2269059717655182,0.2234453297353463,0.0079745589694309,0.2302762031555175,0.2304446831345558,0.2234453558921814
2767,0.2192322164773941,0.222692858292545,0.0054163433993995,0.2297495685517788,0.230712519288063,0.2269059717655182
2768,0.213664174079895,0.2186297310816339,0.0123385061198788,0.2287489593029022,0.230896074771881,0.2192322164773941
2769,0.2127617001533508,0.2150190726283487,0.011736857770194,0.2270862951874733,0.2309051066637039,0.213664174079895
2770,0.2127617001533508,0.2150190726283487,0.011736857770194,0.2270862951874733,0.2309051066637039,0.213664174079895
2771,0.2127617001533508,0.2150190726283487,0.011736857770194,0.2270862951874733,0.2309051066637039,0.213664174079895
2772,0.2180280983448028,0.2130625413011624,0.0064696434979472,0.2259427331387996,0.2308990889787673,0.2127617001533508
2773,0.2160723954439163,0.2172756647401148,0.0025581903012155,0.2247314661741256,0.2307757115364074,0.2180280983448028
2774,0.2160723954439163,0.2172756647401148,0.0025581903012155,0.2247314661741256,0.2307757115364074,0.2180280983448028
2775,0.2166740000247955,0.2169748173071016,0.0079745584232274,0.2239715889096259,0.2305470070242881,0.2160723954439163
2776,0.2115577012300491,0.215319990445465,0.0055671936011374,0.2227227002382278,0.2303965339064597,0.2166740000247955
2777,0.2115577012300491,0.215319990445465,0.0055671936011374,0.2227227002382278,0.2303965339064597,0.2166740000247955
2778,0.2115577012300491,0.215319990445465,0.0055671936011374,0.2227227002382278,0.2303965339064597,0.2166740000247955
2779,0.2117084860801696,0.2118593091007999,0.004664740566636,0.2216468431055545,0.2303845015168189,0.2115577012300491
2780,0.215620756149292,0.2106551985338579,0.0061696556153048,0.2210073806345462,0.2303815031051635,0.2117084860801696
2781,0.215620756149292,0.2106551985338579,0.0061696556153048,0.2210073806345462,0.2303815031051635,0.2117084860801696
2782,0.2226928919553756,0.2160723994964692,0.0085770481487189,0.220736563950777,0.2304537338018417,0.215620756149292
2783,0.224196970462799,0.222692908812545,0.0051155523877451,0.2206838995218276,0.2305139151215552,0.2226928919553756
2784,0.224196970462799,0.222692908812545,0.0051155523877451,0.2206838995218276,0.2305139151215552,0.2226928919553756
2785,0.224196970462799,0.222692908812545,0.0051155523877451,0.2206838995218276,0.2305139151215552,0.2226928919553756
2786,0.224196970462799,0.2261535514127756,0.0075237737153857,0.2208870112895965,0.230519933104515,0.224196970462799
2787,0.2234453558921814,0.2225420500678501,0.0079745599029442,0.2208118058741092,0.2305680975317954,0.224196970462799
2788,0.2189305275678634,0.2193821678063164,0.0040631298627576,0.22066131234169,0.2303062757849693,0.2234453558921814
2789,0.2208871096372604,0.219983829050619,0.0063196493153459,0.2202099159359931,0.2300264063477516,0.2189305275678634
2790,0.2214887291193008,0.219382179491233,0.0049655819064591,0.2196306116878986,0.2298097360134124,0.2208871096372604
2791,0.2214887291193008,0.219382179491233,0.0049655819064591,0.2196306116878986,0.2298097360134124,0.2208871096372604
2792,0.2214887291193008,0.219382179491233,0.0049655819064591,0.2196306116878986,0.2298097360134124,0.2208871096372604
2793,0.2201347351074218,0.224197013186702,0.0081245561585602,0.2192093051970004,0.2294034752249717,0.2214887291193008
2794,0.2198337912559509,0.2210370602030176,0.0049655812627543,0.2190738968551158,0.2289641138911247,0.2201347351074218
2795,0.2171256840229034,0.2195330514639064,0.0066204676372366,0.2187579132616519,0.2283833110332488,0.2198337912559509
2796,0.2199838608503341,0.2138150336402902,0.0082753772863378,0.2184118077158927,0.227700180709362,0.2171256840229034
2797,0.2121600955724716,0.2190813795560283,0.0072221012831293,0.2180582016706466,0.2268575608730315,0.2199838608503341
2798,0.2121600955724716,0.2190813795560283,0.0072221012831293,0.2180582016706466,0.2268575608730315,0.2199838608503341
2799,0.2121600955724716,0.2190813795560283,0.0072221012831293,0.2180582016706466,0.2268575608730315,0.2199838608503341
2800,0.2121600955724716,0.2190813795560283,0.0072221012831293,0.2180582016706466,0.2268575608730315,0.2199838608503341
2801,0.2109559774398803,0.2138149845582556,0.0061688257939666,0.2179227918386458,0.2258945626020431,0.2121600955724716
2802,0.2088494300842285,0.2103543451516437,0.0052663740382291,0.2177271783351897,0.2252565792202949,0.2109559774398803
2803,0.2132133245468139,0.2114075924405113,0.0061696537546684,0.2174864396452903,0.2247540202736854,0.2088494300842285
2804,0.2076462060213089,0.2142666735769219,0.0102319330215489,0.2170651301741599,0.2243447598814963,0.2132133245468139
2805,0.2076462060213089,0.2142666735769219,0.0102319330215489,0.2170651301741599,0.2243447598814963,0.2132133245468139
2806,0.2076462060213089,0.2142666735769219,0.0102319330215489,0.2170651301741599,0.2243447598814963,0.2132133245468139
2807,0.2126108556985855,0.2058403963528809,0.0127901437829913,0.2168619729578494,0.2238903331756591,0.2076462060213089
2808,0.2193822562694549,0.2142667033957177,0.0079745610406565,0.2172532007098197,0.2235863834619521,0.2126108556985855
2809,0.224648579955101,0.21893056495062,0.0120376897432279,0.2179002054035663,0.2231741043925285,0.2193822562694549
2810,0.2154699116945266,0.2254010510491266,0.0117360431279865,0.217892663180828,0.2226835796236991,0.224648579955101
2811,0.2160723954439163,0.2135142051427008,0.007522919194828,0.217561638355255,0.2222953850030898,0.2154699116945266
2812,0.2160723954439163,0.2135142051427008,0.007522919194828,0.217561638355255,0.2222953850030898,0.2154699116945266
2813,0.2160723954439163,0.2135142051427008,0.007522919194828,0.217561638355255,0.2222953850030898,0.2154699116945266
2814,0.2205862998962402,0.2168239871356048,0.0084262235285267,0.2173811048269271,0.2221118128299712,0.2160723954439163
2815,0.2196830511093139,0.2174265066340351,0.0051155523488418,0.2171554088592528,0.221831946671009,0.2205862998962402
2816,0.2174264639616012,0.2213387712539671,0.0073729240750343,0.2168544642627238,0.2212601763010024,0.2196830511093139
2817,0.2171256840229034,0.216072408973845,0.0055671925881782,0.2167642220854758,0.220784703195095,0.2174264639616012
2818,0.2129125744104385,0.2189305783978377,0.0079745596764999,0.2163654953241348,0.2202369999885558,0.2171256840229034
2819,0.2129125744104385,0.2189305783978377,0.0079745596764999,0.2163654953241348,0.2202369999885558,0.2171256840229034
2820,0.2129125744104385,0.2189305783978377,0.0079745596764999,0.2163654953241348,0.2202369999885558,0.2171256840229034
2821,0.2159216105937957,0.2145675180473261,0.0076745973720704,0.2160871393978595,0.2199180012941359,0.2129125744104385
2822,0.2159216105937957,0.2181790090819786,0.0064704740531427,0.2158764831721782,0.2195057240128516,0.2159216105937957
2823,0.2165231704711914,0.2147174381343455,0.0049655567518956,0.2157109521329402,0.2191716748476028,0.2159216105937957
2824,0.2187805771827697,0.2168240215553687,0.0060188576075299,0.2157936967909335,0.218979086279869,0.2165231704711914
2825,0.2207363247871399,0.2198338727423256,0.0055671926878438,0.2158313199877738,0.2188316282629966,0.2187805771827697
2826,0.2207363247871399,0.2198338727423256,0.0055671926878438,0.2158313199877738,0.2188316282629966,0.2187805771827697
2827,0.2207363247871399,0.2198338727423256,0.0055671926878438,0.2158313199877738,0.2188316282629966,0.2187805771827697
2828,0.2207363247871399,0.2198338727423256,0.0055671926878438,0.2158313199877738,0.2188316282629966,0.2187805771827697
2829,0.2297649085521698,0.2219403462908336,0.0087270390046683,0.2167115606367587,0.2189219212532043,0.2207363247871399
2830,0.2234453558921814,0.2267551753094483,0.0070721330006293,0.2173360295593738,0.2189881336688995,0.2297649085521698
2831,0.2222412675619125,0.2234453909130919,0.0037614603629426,0.218005621433258,0.2189339697360992,0.2234453558921814
2832,0.2257018685340881,0.2229937089846904,0.0061696808049972,0.2186300486326217,0.219009199142456,0.2222412675619125
2833,0.2257018685340881,0.2229937089846904,0.0061696808049972,0.2186300486326217,0.219009199142456,0.2222412675619125
2834,0.2257018685340881,0.2229937089846904,0.0061696808049972,0.2186300486326217,0.219009199142456,0.2222412675619125
2835,0.221789538860321,0.223595271151281,0.0185073308734138,0.2193372152745723,0.2188466891646384,0.2257018685340881
2836,0.2260026931762695,0.22088714101712,0.0075237733791755,0.2200068071484565,0.21870524674654,0.221789538860321
2837,0.2181789427995681,0.2255518667444719,0.0081253815083491,0.2199466414749621,0.2184976083040237,0.2260026931762695
2838,0.2235952615737915,0.2192321934758038,0.0073729231319486,0.2198939755558967,0.2185186743736266,0.2181789427995681
2839,0.2258527427911758,0.2235953444014717,0.0048147352214072,0.2204131171107291,0.2185668221116065,0.2235952615737915
2840,0.2258527427911758,0.2235953444014717,0.0048147352214072,0.2204131171107291,0.2185668221116065,0.2235952615737915
2841,0.2258527427911758,0.2235953444014717,0.0048147352214072,0.2204131171107291,0.2185668221116065,0.2235952615737915
2842,0.2204354852437973,0.2258527081730825,0.0091786824508399,0.2206312716007232,0.2184374123811721,0.2258527427911758
2843,0.2190813571214676,0.2217895412380909,0.0055671912164858,0.2205560244619845,0.2184343951940536,0.2204354852437973
2844,0.2199838608503341,0.2198338665294021,0.0042131252646455,0.2205710649490356,0.2185607889294624,0.2190813571214676
2845,0.2190813571214676,0.2193821743902357,0.0030090013853913,0.2206538096070289,0.2186871820688247,0.2199838608503341
2846,0.2186296880245208,0.2177272363372815,0.0060188557864462,0.2207290098071098,0.218699213862419,0.2190813571214676
2847,0.2186296880245208,0.2177272363372815,0.0060188557864462,0.2207290098071098,0.218699213862419,0.2190813571214676
2848,0.2186296880245208,0.2177272363372815,0.0060188557864462,0.2207290098071098,0.218699213862419,0.2190813571214676
2849,0.2162223905324936,0.2183289405062586,0.0055671922595411,0.2208945006132125,0.2187022137641906,0.2186296880245208
2850,0.2141158431768417,0.216072398860899,0.0055671923276141,0.2208042122423648,0.2186510506272315,0.2162223905324936
2851,0.2139658331871032,0.2132133755712705,0.0049655573062439,0.2207064233720302,0.2186992132663726,0.2141158431768417
2852,0.2214887291193008,0.2177272701256738,0.0094794984383574,0.2209547013044356,0.2188948181271552,0.2139658331871032
2853,0.222392052412033,0.2208871121039612,0.0055671917879104,0.2211352750658988,0.2190302440524101,0.2214887291193008
2854,0.222392052412033,0.2208871121039612,0.0055671917879104,0.2211352750658988,0.2190302440524101,0.2214887291193008
2855,0.222392052412033,0.2208871121039612,0.0055671917879104,0.2211352750658988,0.2190302440524101,0.2214887291193008
2856,0.2258527427911758,0.2240470099086549,0.0054163699495899,0.2213910959661006,0.2190934410691261,0.222392052412033
2857,0.2257018685340881,0.2257018685340881,0.0040622518801249,0.2211879439651965,0.2191235390305518,0.2258527427911758
2858,0.2249494642019271,0.2267552224157605,0.0054172244173746,0.2212631493806838,0.2191385889053344,0.2257018685340881
2859,0.2243477553129196,0.2246485474684717,0.0058688622723009,0.2213684737682342,0.2191566368937492,0.2249494642019271
2860,0.2257018685340881,0.2270559608648154,0.0049655576779178,0.2213684737682342,0.2192920637130737,0.2243477553129196
2861,0.2257018685340881,0.2270559608648154,0.0049655576779178,0.2213684737682342,0.2192920637130737,0.2243477553129196
2862,0.2257018685340881,0.2270559608648154,0.0049655576779178,0.2213684737682342,0.2192920637130737,0.2243477553129196
2863,0.2162223905324936,0.2207363078051521,0.006771315369977,0.2210901163518428,0.2191987693309783,0.2257018685340881
2864,0.2189305275678634,0.2168239780519965,0.0069212830670814,0.2207365080714226,0.2191476052999496,0.2162223905324936
2865,0.2168239951133728,0.2189305447949993,0.003912282079842,0.2206687606871128,0.2190813905000686,0.2189305275678634
2866,0.2180280983448028,0.2154699083258245,0.0057180146196794,0.2203904025256634,0.2190452766418456,0.2168239951133728
2867,0.2192322164773941,0.2166740014028479,0.0037614590993703,0.2200593762099743,0.2190874072909354,0.2180280983448028
2868,0.2192322164773941,0.2166740014028479,0.0037614590993703,0.2200593762099743,0.2190874072909354,0.2180280983448028
2869,0.2192322164773941,0.2166740014028479,0.0037614590993703,0.2200593762099743,0.2190874072909354,0.2180280983448028
2870,0.2127617001533508,0.2156207071426103,0.0073729232415772,0.2196756869554519,0.2189429640769958,0.2192322164773941
2871,0.2130626142024994,0.213664248990077,0.003611466121575,0.2193747498095035,0.2189610144495963,0.2127617001533508
2872,0.2196830511093139,0.2160724142092809,0.0063196504474757,0.2193597093224525,0.219135555922985,0.2130626142024994
2873,0.2175764292478561,0.2190813442006511,0.0052663736371214,0.2192844629287719,0.2193100959062576,0.2196830511093139
2874,0.2168239951133728,0.2184797332187582,0.004213099363253,0.2191941782832145,0.2193823093175887,0.2175764292478561
2875,0.2168239951133728,0.2184797332187582,0.004213099363253,0.2191941782832145,0.2193823093175887,0.2175764292478561
2876,0.2168239951133728,0.2184797332187582,0.004213099363253,0.2191941782832145,0.2193823093175887,0.2175764292478561
2877,0.2180280983448028,0.2234453207856745,0.0081253816443414,0.2192844636738299,0.2195899471640586,0.2168239951133728
2878,0.2174264639616012,0.2183289158350094,0.0043630937681304,0.2194499947130679,0.2196862593293189,0.2180280983448028
2879,0.2135142534971237,0.2184798122131452,0.007222103506363,0.219427415728569,0.2195688992738723,0.2174264639616012
2880,0.2162223905324936,0.2136642002221031,0.0028590076355189,0.2191640987992286,0.2194003754854201,0.2135142534971237
2881,0.1986175328493118,0.2114076690530874,0.0227204233406776,0.2179753728210925,0.2190633279085159,0.2162223905324936
2882,0.1986175328493118,0.2114076690530874,0.0227204233406776,0.2179753728210925,0.2190633279085159,0.2162223905324936
2883,0.1986175328493118,0.2114076690530874,0.0227204233406776,0.2179753728210925,0.2190633279085159,0.2162223905324936
2884,0.2043355852365493,0.2062912999958178,0.0037623015439363,0.2168995149433612,0.2188285917043685,0.1986175328493118
2885,0.2014765292406082,0.2044863724597939,0.0045139172968662,0.2156882479786872,0.2184463962912559,0.2043355852365493
2886,0.1992199718952179,0.1954576714937392,0.011285218696856,0.2144017733633517,0.218037134706974,0.2014765292406082
2887,0.1974142342805862,0.1986175034778272,0.0079745588740013,0.2130550973117351,0.2176368901133537,0.1992199718952179
2888,0.1974142342805862,0.1986175034778272,0.0079745588740013,0.2130550973117351,0.2176368901133537,0.1992199718952179
2889,0.1974142342805862,0.1986175034778272,0.0079745588740013,0.2130550973117351,0.2176368901133537,0.1992199718952179
2890,0.1974142342805862,0.1986175034778272,0.0079745588740013,0.2130550973117351,0.2176368901133537,0.1992199718952179
2891,0.1977150738239288,0.1975642508084081,0.0031598250449466,0.2116557575762271,0.2172486779093742,0.1974142342805862
2892,0.2032822221517563,0.1983166654867431,0.0079745580419595,0.2110087491571902,0.2170560708642006,0.1977150738239288
2893,0.2043355852365493,0.2035831148829377,0.0040631189233658,0.2102790020406245,0.2168243503570556,0.2032822221517563
2894,0.2022289633750915,0.2034330737958468,0.0091786690940391,0.2095492504537105,0.2165504974126815,0.2043355852365493
